"x","y","std_beta","95CI_min","95CI_max","Fstat","pval","x_category","y_category","pval_fdr","pval_sig","pval_fdr_sig","std_beta_sig","std_beta_fdr_sig"
"CT_comp4","FLAIR_median_WMH_frontal","0.07807759661147","-0.109335479710853","0.265490672933793","4.13463415507894",0.410898613779989,"Atrophy","FLAIR",0.677913537886177,NA,NA,NA,NA
"CT_comp4","FLAIR_median_WMH_occipital","-0.0348751659656959","-0.232203671170516","0.162453339239125","0.961854054757188",0.726880152252643,"Atrophy","FLAIR",0.875113696815221,NA,NA,NA,NA
"CT_comp4","FLAIR_median_WMH_parietal","0.0463969188979184","-0.125542285254357","0.218336123050194","10.2259144018871",0.593968928035802,"Atrophy","FLAIR",0.806218212569371,NA,NA,NA,NA
"CT_comp4","FLAIR_median_WMH_temporal","0.0408744230301481","-0.140389026132462","0.222137872192759","6.36930101219456",0.655909985715499,"Atrophy","FLAIR",0.836273575560112,NA,NA,NA,NA
"CT_comp5","FLAIR_median_WMH","-0.0189543207721882","-0.219347597054639","0.181438955510262","6.03684595543626",0.851690014491805,"Atrophy","FLAIR",0.929526921989001,NA,NA,NA,NA
"CT_comp5","FLAIR_median_WMH_frontal","0.000210822108449158","-0.206604442805108","0.207026087022007","3.94056848833294",0.998392183343847,"Atrophy","FLAIR",0.999395189488295,NA,NA,NA,NA
"CT_comp5","FLAIR_median_WMH_occipital","-0.134144223405455","-0.349922201032011","0.0816337542211019","1.32192465123681",0.220635187424252,"Atrophy","FLAIR",0.516044113784647,NA,NA,NA,NA
"CT_comp5","FLAIR_median_WMH_parietal","-0.0558167819060184","-0.244940051643469","0.133306487831432","10.244961728034",0.559905385155296,"Atrophy","FLAIR",0.789506874031928,NA,NA,NA,NA
"CT_comp5","FLAIR_median_WMH_temporal","0.0981203276750303","-0.100645003330314","0.296885658680375","6.60078422124286",0.330159580981662,"Atrophy","FLAIR",0.630714209282707,NA,NA,NA,NA
"CT_comp6","FLAIR_median_WMH","0.104046869296525","-0.0900029308065071","0.298096669399556","6.36848410580078",0.290372664425661,"Atrophy","FLAIR",0.595362862926136,NA,NA,NA,NA
"CT_comp6","FLAIR_median_WMH_frontal","0.106480620107061","-0.093773168003776","0.306734408217898","4.256706182923",0.294382251375307,"Atrophy","FLAIR",0.598536527692533,NA,NA,NA,NA
"CT_comp6","FLAIR_median_WMH_occipital","-0.0124612263918278","-0.223808629338828","0.198886176555173","0.933717663056493",0.907216302252216,"Atrophy","FLAIR",0.948290058713496,NA,NA,NA,NA
"CT_comp6","FLAIR_median_WMH_parietal","0.0115751105197275","-0.172710543077325","0.19586076411678","10.134102617205",0.901188536702733,"Atrophy","FLAIR",0.947678571932628,NA,NA,NA,NA
"CT_comp6","FLAIR_median_WMH_temporal","0.153412600420733","-0.0386900706618717","0.345515271503337","7.07381805500276",0.11640698982738,"Atrophy","FLAIR",0.390680993256275,NA,NA,NA,NA
"CT_comp7","FLAIR_median_WMH","0.0317849515010465","-0.158458891927361","0.222028794929454","6.0594285278695",0.741253489200114,"Atrophy","FLAIR",0.884593348704253,NA,NA,NA,NA
"CT_comp7","FLAIR_median_WMH_frontal","0.0283549606769442","-0.167979155912069","0.224689077265957","3.96388927153189",0.775305523993655,"Atrophy","FLAIR",0.894943539813023,NA,NA,NA,NA
"CT_comp7","FLAIR_median_WMH_occipital","-0.034456627745904","-0.240644314384835","0.171731058893027","0.958500029481006",0.741196581523589,"Atrophy","FLAIR",0.884593348704253,NA,NA,NA,NA
"CT_comp7","FLAIR_median_WMH_parietal","-0.019628298377191","-0.199466346222489","0.160209749468107","10.1447237874173",0.829194791592254,"Atrophy","FLAIR",0.921095687237042,NA,NA,NA,NA
"CT_comp7","FLAIR_median_WMH_temporal","0.0751069695100857","-0.113933169404993","0.264147108425164","6.49774704684356",0.432849611708725,"Atrophy","FLAIR",0.689744096706586,NA,NA,NA,NA
"CT_comp8","FLAIR_median_WMH","0.164486521070373","-0.0239847554172138","0.35295779755796","6.93303817583792",0.0865299808495623,"Atrophy","FLAIR",0.343317332925389,NA,NA,NA,NA
"CT_comp8","FLAIR_median_WMH_frontal","0.164747823296117","-0.0298819686517825","0.359377615244016","4.74172675632624",0.0963057512246171,"Atrophy","FLAIR",0.360867952693559,NA,NA,NA,NA
"CT_comp8","FLAIR_median_WMH_occipital","0.101128819677494","-0.104962234569507","0.307219873924495","1.17424999690272",0.333045066635364,"Atrophy","FLAIR",0.633755660781858,NA,NA,NA,NA
"CT_comp8","FLAIR_median_WMH_parietal","0.123667986475391","-0.0553077727450443","0.302643745695826","10.7653274954164",0.173730443438963,"Atrophy","FLAIR",0.466443357235241,NA,NA,NA,NA
"CT_comp8","FLAIR_median_WMH_temporal","0.169530134270714","-0.0179940116809794","0.357054280222408","7.2893345013085",0.0759583915550612,"Atrophy","FLAIR",0.326838231077881,NA,NA,NA,NA
"TBV","FLAIR_median_WMH","0.0319478244503632","-0.190436802162133","0.254332451062859","6.05076611881555",0.776458669019005,"Atrophy","FLAIR",0.894943539813023,NA,NA,NA,NA
"TBV","FLAIR_median_WMH_frontal","0.0603913840162142","-0.168890480712847","0.289673248745275","4.01814000184977",0.602809856699481,"Atrophy","FLAIR",0.811803276956477,NA,NA,NA,NA
"TBV","FLAIR_median_WMH_occipital","-0.247085467874581","-0.483755491062379","-0.0104154446867839","2.03494827027076",0.0408875181705715,"Atrophy","FLAIR",0.233759853739341,NA,NA,NA,NA
"TBV","FLAIR_median_WMH_parietal","0.0251503786839997","-0.185035125861693","0.235335883229692","10.1479306299921",0.813036310460315,"Atrophy","FLAIR",0.912310831502276,NA,NA,NA,NA
"TBV","FLAIR_median_WMH_temporal","0.0250860183438078","-0.196419219734548","0.246591256422163","6.32365877374389",0.822871813729231,"Atrophy","FLAIR",0.919842265815913,NA,NA,NA,NA
"ICV","FLAIR_median_WMH","-0.0708295427921742","-0.301235447583574","0.159576361999225","6.13870771334296",0.543721327650344,"Atrophy","FLAIR",0.781143474213342,NA,NA,NA,NA
"ICV","FLAIR_median_WMH_frontal","-0.0690568615070203","-0.306851487421733","0.168737764407692","4.03486648500155",0.566201479639071,"Atrophy","FLAIR",0.790586619599996,NA,NA,NA,NA
"ICV","FLAIR_median_WMH_occipital","-0.188334351257178","-0.435984434157527","0.0593157316431714","1.51638607011108",0.134688482579321,"Atrophy","FLAIR",0.420365327795333,NA,NA,NA,NA
"ICV","FLAIR_median_WMH_parietal","-0.0970458959875481","-0.314394604793651","0.120302812818555","10.3946106940268",0.37825385197088,"Atrophy","FLAIR",0.663128398804047,NA,NA,NA,NA
"ICV","FLAIR_median_WMH_temporal","-0.0382708972382696","-0.268000179549721","0.191458385073182","6.34157639753542",0.741975237382547,"Atrophy","FLAIR",0.884593348704253,NA,NA,NA,NA
"TBV_ICV_ratio","FLAIR_median_WMH","0.0951130385967164","-0.0754167845013952","0.265642861694828","6.39656937179443",0.271505238234697,"Atrophy","FLAIR",0.580618548683015,NA,NA,NA,NA
"TBV_ICV_ratio","FLAIR_median_WMH_frontal","0.123996355532759","-0.0514034021600761","0.299396113225595","4.49936948923028",0.164083525260305,"Atrophy","FLAIR",0.452628503489769,NA,NA,NA,NA
"TBV_ICV_ratio","FLAIR_median_WMH_occipital","-0.0759478245343242","-0.261225319363865","0.109329670295217","1.10050522815571",0.418434080724265,"Atrophy","FLAIR",0.683930131053772,NA,NA,NA,NA
"TBV_ICV_ratio","FLAIR_median_WMH_parietal","0.116756250219405","-0.0438018104838231","0.277314310922632","10.8337920100602",0.152436020809843,"Atrophy","FLAIR",0.445748551626732,NA,NA,NA,NA
"TBV_ICV_ratio","FLAIR_median_WMH_temporal","0.0481807226248605","-0.122330556464529","0.21869200171425","6.4041057790628",0.57671394923896,"Atrophy","FLAIR",0.79827637041551,NA,NA,NA,NA
"MoCA_total","FLAIR_median_WMH","-0.174181586679207","-0.34751864225259","-0.000844531105824858","7.22841410667242",0.0489127896060636,"Cognition","FLAIR",0.257712547386787,NA,NA,NA,NA
"MoCA_total","FLAIR_median_WMH_frontal","-0.141177835332978","-0.32123949622584","0.0388838255598851","4.62793443828856",0.123135914887008,"Cognition","FLAIR",0.402243988630893,NA,NA,NA,NA
"MoCA_total","FLAIR_median_WMH_occipital","-0.25960679994028","-0.444511560828362","-0.0747020390521971","2.92818587056545",0.00634025907425426,"Cognition","FLAIR",0.0730994575619903,0.00634025907425426,0.0730994575619903,-0.25960679994028,-0.25960679994028
"MoCA_total","FLAIR_median_WMH_parietal","-0.192311102106716","-0.355069937005192","-0.02955226720824","11.9899918426681",0.0209905078855001,"Cognition","FLAIR",0.158236136367616,NA,NA,NA,NA
"MoCA_total","FLAIR_median_WMH_temporal","-0.053810392105857","-0.229153363861291","0.121532579649577","6.42131414595424",0.544409176416033,"Cognition","FLAIR",0.781143474213342,NA,NA,NA,NA
"RBANS_immediate_memory","FLAIR_median_WMH","-0.0821514563999445","-0.254936705597589","0.0906337927976997","6.29533512378402",0.348222393817037,"Cognition","FLAIR",0.645412382504885,NA,NA,NA,NA
"RBANS_immediate_memory","FLAIR_median_WMH_frontal","-0.0898681640208119","-0.268076220022014","0.0883398919803898","4.22491867240092",0.319888029160726,"Cognition","FLAIR",0.622154539142706,NA,NA,NA,NA
"RBANS_immediate_memory","FLAIR_median_WMH_occipital","-0.136576022140839","-0.322844623275401","0.0496925789937223","1.47510732816679",0.149094186913376,"Cognition","FLAIR",0.438488093647107,NA,NA,NA,NA
"RBANS_immediate_memory","FLAIR_median_WMH_parietal","-0.0816290111459791","-0.244850399171358","0.0815923768793996","10.4622669594509",0.323894037422151,"Cognition","FLAIR",0.626734828365535,NA,NA,NA,NA
"RBANS_immediate_memory","FLAIR_median_WMH_temporal","6.62432347844961e-05","-0.172686685310082","0.172819171779651","6.30826262941421",0.999395189488295,"Cognition","FLAIR",0.999395189488295,NA,NA,NA,NA
"RBANS_visuospatial_memory","FLAIR_median_WMH","-0.153178028020253","-0.328209996383123","0.0218539403426165","6.93803806414469",0.0856780395478182,"Cognition","FLAIR",0.342712158191273,NA,NA,NA,NA
"RBANS_visuospatial_memory","FLAIR_median_WMH_frontal","-0.164534175191525","-0.344946451109318","0.0158781007262693","4.87055733254815",0.0734519897874463,"Cognition","FLAIR",0.319924222185322,NA,NA,NA,NA
"RBANS_visuospatial_memory","FLAIR_median_WMH_occipital","-0.089179782591984","-0.280667525168166","0.102307959984199","1.15003503619369",0.358141734672997,"Cognition","FLAIR",0.65116679031454,NA,NA,NA,NA
"RBANS_visuospatial_memory","FLAIR_median_WMH_parietal","-0.187149130657543","-0.351077510779603","-0.0232207505354825","11.8663592550204",0.0256213869289301,"Cognition","FLAIR",0.180347843813367,NA,NA,NA,NA
"RBANS_visuospatial_memory","FLAIR_median_WMH_temporal","-0.084028486686394","-0.25995242936751","0.0918954559947218","6.58211997114263",0.346018336273195,"Cognition","FLAIR",0.645412382504885,NA,NA,NA,NA
"RBANS_language","FLAIR_median_WMH","-0.10178357301973","-0.273027353908454","0.0694602078689948","6.44681251025718",0.241442093874501,"Cognition","FLAIR",0.547715861104192,NA,NA,NA,NA
"RBANS_language","FLAIR_median_WMH_frontal","-0.078253531619367","-0.255439381883485","0.0989323186447515","4.15866349410254",0.383439889818167,"Cognition","FLAIR",0.667413089455536,NA,NA,NA,NA
"RBANS_language","FLAIR_median_WMH_occipital","-0.0707475368832721","-0.257012033479191","0.115516959712647","1.07641860490185",0.453316444454847,"Cognition","FLAIR",0.707404642620621,NA,NA,NA,NA
"RBANS_language","FLAIR_median_WMH_parietal","-0.186134308596346","-0.345218057121925","-0.027050560070767","11.9538425779045",0.0222456758083566,"Cognition","FLAIR",0.162692255911862,NA,NA,NA,NA
"RBANS_language","FLAIR_median_WMH_temporal","-0.0135496639915262","-0.185117790605732","0.15801846262268","6.31574940951321",0.875946064539236,"Cognition","FLAIR",0.939198187361544,NA,NA,NA,NA
"RBANS_attention","FLAIR_median_WMH","0.0243318603810579","-0.151519618540818","0.200183339302934","6.04898842841474",0.78448678667788,"Cognition","FLAIR",0.897758722682617,NA,NA,NA,NA
"RBANS_attention","FLAIR_median_WMH_frontal","0.0377472084267838","-0.143635526808783","0.219129943662351","3.98899303678197",0.680900982262874,"Cognition","FLAIR",0.845696235923021,NA,NA,NA,NA
"RBANS_attention","FLAIR_median_WMH_occipital","-0.0695032615721414","-0.259715235968516","0.120708712824233","1.06552355524214",0.470610111903276,"Cognition","FLAIR",0.727957527923588,NA,NA,NA,NA
"RBANS_attention","FLAIR_median_WMH_parietal","-0.0797776543616507","-0.245353405908915","0.0857980971856141","10.4383218354764",0.341831949858251,"Cognition","FLAIR",0.644221751655935,NA,NA,NA,NA
"RBANS_attention","FLAIR_median_WMH_temporal","0.173173752397003","0.000981830043988885","0.345365674750017","7.52237813552676",0.0487296498300113,"Cognition","FLAIR",0.257712547386787,NA,NA,NA,NA
"RBANS_delayed_memory","FLAIR_median_WMH","-0.123984783272858","-0.300514585572604","0.0525450190268882","6.61349831938456",0.166815716681821,"Cognition","FLAIR",0.4553488431929,NA,NA,NA,NA
"RBANS_delayed_memory","FLAIR_median_WMH_frontal","-0.11750502998704","-0.299907759595665","0.0648976996215842","4.40459989624334",0.204470178251972,"Cognition","FLAIR",0.498459638524708,NA,NA,NA,NA
"RBANS_delayed_memory","FLAIR_median_WMH_occipital","-0.090478081907268","-0.282696347250693","0.101740183436157","1.15476587370422",0.353039945799694,"Cognition","FLAIR",0.648791290670675,NA,NA,NA,NA
"RBANS_delayed_memory","FLAIR_median_WMH_parietal","-0.156035679809623","-0.32175437723199","0.00968301761274434","11.310703973159",0.0647164536823518,"Cognition","FLAIR",0.2991609651354,NA,NA,NA,NA
"RBANS_delayed_memory","FLAIR_median_WMH_temporal","-0.0369451952834622","-0.214119134080652","0.140228743513727","6.36045851457099",0.680297460579903,"Cognition","FLAIR",0.845696235923021,NA,NA,NA,NA
"RBANS_total","FLAIR_median_WMH","-0.118286592896954","-0.295656688920629","0.0590835031267209","6.55570229364523",0.189093051629474,"Cognition","FLAIR",0.487077830974305,NA,NA,NA,NA
"RBANS_total","FLAIR_median_WMH_frontal","-0.112098351122279","-0.295345353303374","0.0711486510588164","4.35899741568646",0.228057829367245,"Cognition","FLAIR",0.528817516587563,NA,NA,NA,NA
"RBANS_total","FLAIR_median_WMH_occipital","-0.113525832808048","-0.306081097629883","0.0790294320137871","1.28251331018127",0.245243102399356,"Cognition","FLAIR",0.552499526859875,NA,NA,NA,NA
"RBANS_total","FLAIR_median_WMH_parietal","-0.182423900417708","-0.347878482998852","-0.0169693178365645","11.7494116088282",0.0310004755736058,"Cognition","FLAIR",0.202536440414225,NA,NA,NA,NA
"RBANS_total","FLAIR_median_WMH_temporal","0.00361049373167754","-0.174392189645052","0.181613177108407","6.30875631032114",0.968016543356776,"Cognition","FLAIR",0.982045768622816,NA,NA,NA,NA
"AD8","FLAIR_median_WMH","0.121732646015123","-0.0505594595713986","0.294024751601644","6.62054890826602",0.164312931403805,"Cognition","FLAIR",0.452628503489769,NA,NA,NA,NA
"AD8","FLAIR_median_WMH_frontal","0.0936720671917527","-0.0847967970106428","0.272140931394148","4.24859767312659",0.300628354164144,"Cognition","FLAIR",0.606124584431912,NA,NA,NA,NA
"AD8","FLAIR_median_WMH_occipital","0.240494537663033","0.0575620881175549","0.423426987208511","2.68200283371937",0.0104350000585995,"Cognition","FLAIR",0.0955728977329674,NA,0.0955728977329674,NA,0.240494537663033
"AD8","FLAIR_median_WMH_parietal","0.110369979002605","-0.0525653153995972","0.273305273404807","10.7405356541421",0.182279021365975,"Cognition","FLAIR",0.482793083617988,NA,NA,NA,NA
"AD8","FLAIR_median_WMH_temporal","0.0185992226304239","-0.154434874868935","0.191633320129783","6.32213153390707",0.831746048319197,"Cognition","FLAIR",0.921095687237042,NA,NA,NA,NA
"Group","FLAIR_median_WMH","","","","4.56350576891326",0.00470811511315503,"Demo","FLAIR",0.0592028845301694,0.00470811511315503,0.0592028845301694,NA,NA
"Group","FLAIR_median_WMH_frontal","","","","2.12244525062544",0.101425408401921,"Demo","FLAIR",0.369164206090489,NA,NA,NA,NA
"Group","FLAIR_median_WMH_occipital","","","","2.73218821264101",0.0471975038666669,"Demo","FLAIR",0.255544496073666,NA,NA,NA,NA
"Group","FLAIR_median_WMH_parietal","","","","7.20857720474532",0.000182731777875558,"Demo","FLAIR",0.0061750738730361,0.000182731777875558,0.0061750738730361,NA,NA
"Group","FLAIR_median_WMH_temporal","","","","3.991696920139",0.00964646602775697,"Demo","FLAIR",0.0943936879646558,0.00964646602775697,0.0943936879646558,NA,NA
"Group","FLAIR_median_WMH","","","","4.56350576891326",0.00470811511315503,"Demo","FLAIR",0.0592028845301694,0.00470811511315503,0.0592028845301694,NA,NA
"Group","FLAIR_median_WMH_frontal","","","","2.12244525062544",0.101425408401921,"Demo","FLAIR",0.369164206090489,NA,NA,NA,NA
"Group","FLAIR_median_WMH_occipital","","","","2.73218821264101",0.0471975038666669,"Demo","FLAIR",0.255544496073666,NA,NA,NA,NA
"Group","FLAIR_median_WMH_parietal","","","","7.20857720474532",0.000182731777875558,"Demo","FLAIR",0.0061750738730361,0.000182731777875558,0.0061750738730361,NA,NA
"Group","FLAIR_median_WMH_temporal","","","","3.991696920139",0.00964646602775697,"Demo","FLAIR",0.0943936879646558,0.00964646602775697,0.0943936879646558,NA,NA
"BMI","FLAIR_median_WMH","-0.00634670023193058","-0.177598864546989","0.164905464083128","6.02782967390593",0.941598815455705,"Demo","FLAIR",0.967260837679865,NA,NA,NA,NA
"BMI","FLAIR_median_WMH_frontal","0.0178284913894035","-0.158857300505559","0.194514283284366","3.95195209357059",0.841909400823073,"Demo","FLAIR",0.927046306524283,NA,NA,NA,NA
"BMI","FLAIR_median_WMH_occipital","-0.0183775105115359","-0.203954738397478","0.167199717374407","0.940133965997964",0.844810619635118,"Demo","FLAIR",0.927704695969123,NA,NA,NA,NA
"BMI","FLAIR_median_WMH_parietal","-0.104306672045362","-0.264978971176172","0.0563656270854481","10.6906716293278",0.201016221867426,"Demo","FLAIR",0.498087663989103,NA,NA,NA,NA
"BMI","FLAIR_median_WMH_temporal","0.08238292451461","-0.0874804714201611","0.252246320449381","6.59061797655769",0.338672659445153,"Demo","FLAIR",0.642988545411376,NA,NA,NA,NA
"APOE4_status","FLAIR_median_WMH","","","","1.60096603020096",0.206282580890713,"Demo","FLAIR",0.499152911784935,NA,NA,NA,NA
"APOE4_status","FLAIR_median_WMH_frontal","","","","0.934216749704694",0.395933173141252,"Demo","FLAIR",0.667413089455536,NA,NA,NA,NA
"APOE4_status","FLAIR_median_WMH_occipital","","","","2.96496163729731",0.0556242763789514,"Demo","FLAIR",0.281311860838374,NA,NA,NA,NA
"APOE4_status","FLAIR_median_WMH_parietal","","","","0.570766655995729",0.566727002239676,"Demo","FLAIR",0.790586619599996,NA,NA,NA,NA
"APOE4_status","FLAIR_median_WMH_temporal","","","","0.240434550247985",0.786690893618469,"Demo","FLAIR",0.897758722682617,NA,NA,NA,NA
"High_BP","FLAIR_median_WMH","","","","8.3881940484678",0.00453545437869619,"Risk Factors","FLAIR",0.0592028845301694,0.00453545437869619,0.0592028845301694,NA,NA
"High_BP","FLAIR_median_WMH_frontal","","","","5.51907600342577",0.0205467336976445,"Risk Factors","FLAIR",0.156091465299935,NA,NA,NA,NA
"High_BP","FLAIR_median_WMH_occipital","","","","3.35302933459831",0.0697160706510796,"Risk Factors","FLAIR",0.310553405627536,NA,NA,NA,NA
"High_BP","FLAIR_median_WMH_parietal","","","","10.6633158426754",0.00144684481686358,"Risk Factors","FLAIR",0.0282501850558252,0.00144684481686358,0.0282501850558252,NA,NA
"High_BP","FLAIR_median_WMH_temporal","","","","12.7434642910505",0.000525791861101058,"Risk Factors","FLAIR",0.0117108187245236,0.000525791861101058,0.0117108187245236,NA,NA
"High_chol","FLAIR_median_WMH","","","","6.9221278336602",0.00970163575288582,"Risk Factors","FLAIR",0.0943936879646558,0.00970163575288582,0.0943936879646558,NA,NA
"High_chol","FLAIR_median_WMH_frontal","","","","4.70461536807308",0.0321771159723336,"Risk Factors","FLAIR",0.205171650927366,NA,NA,NA,NA
"High_chol","FLAIR_median_WMH_occipital","","","","6.86039317117759",0.0100222132135925,"Risk Factors","FLAIR",0.0943936879646558,NA,0.0943936879646558,NA,NA
"High_chol","FLAIR_median_WMH_parietal","","","","8.76331960919498",0.00374583544322649,"Risk Factors","FLAIR",0.0547588207944075,0.00374583544322649,0.0547588207944075,NA,NA
"High_chol","FLAIR_median_WMH_temporal","","","","4.68148719222984",0.032594985806672,"Risk Factors","FLAIR",0.206084426390571,NA,NA,NA,NA
"Diabetes","FLAIR_median_WMH","","","","0.270379937459974",0.604094205942373,"Risk Factors","FLAIR",0.812088232954082,NA,NA,NA,NA
"Diabetes","FLAIR_median_WMH_frontal","","","","0.250551164002054",0.617660774009054,"Risk Factors","FLAIR",0.819090065668299,NA,NA,NA,NA
"Diabetes","FLAIR_median_WMH_occipital","","","","0.187955811599497",0.665449963157687,"Risk Factors","FLAIR",0.84073578490015,NA,NA,NA,NA
"Diabetes","FLAIR_median_WMH_parietal","","","","0.0298038141696395",0.863244961662995,"Risk Factors","FLAIR",0.936854997153638,NA,NA,NA,NA
"Diabetes","FLAIR_median_WMH_temporal","","","","0.28721514179806",0.5930640257208,"Risk Factors","FLAIR",0.806218212569371,NA,NA,NA,NA
"Alcohol","FLAIR_median_WMH","","","","1.02501606641814",0.31349507420213,"Risk Factors","FLAIR",0.614978752582919,NA,NA,NA,NA
"Alcohol","FLAIR_median_WMH_frontal","","","","1.92775106183796",0.167735645298609,"Risk Factors","FLAIR",0.4553488431929,NA,NA,NA,NA
"Alcohol","FLAIR_median_WMH_occipital","","","","0.286034602448511",0.593823760427127,"Risk Factors","FLAIR",0.806218212569371,NA,NA,NA,NA
"Alcohol","FLAIR_median_WMH_parietal","","","","0.620684720320297",0.43244245806015,"Risk Factors","FLAIR",0.689744096706586,NA,NA,NA,NA
"Alcohol","FLAIR_median_WMH_temporal","","","","0.101607412652719",0.750497577002999,"Risk Factors","FLAIR",0.88934416621879,NA,NA,NA,NA
"Smoking","FLAIR_median_WMH","","","","5.10574223681313",0.0257639776876238,"Risk Factors","FLAIR",0.180347843813367,NA,NA,NA,NA
"Smoking","FLAIR_median_WMH_frontal","","","","4.62985724412891",0.0335486943346108,"Risk Factors","FLAIR",0.209412232152348,NA,NA,NA,NA
"Smoking","FLAIR_median_WMH_occipital","","","","1.81300888858952",0.180842346331213,"Risk Factors","FLAIR",0.480285906245498,NA,NA,NA,NA
"Smoking","FLAIR_median_WMH_parietal","","","","4.70104457258388",0.0322412594314433,"Risk Factors","FLAIR",0.205171650927366,NA,NA,NA,NA
"Smoking","FLAIR_median_WMH_temporal","","","","4.94028820318663",0.0282282763193599,"Risk Factors","FLAIR",0.190784212365329,NA,NA,NA,NA
"CT_comp1","qT1_median_WMH","-0.105593440517168","-0.287762162503004","0.0765752814686684","5.4669897506513",0.25323527004262,"Atrophy","T1",0.558942713157134,NA,NA,NA,NA
"CT_comp1","qT1_median_WMH_frontal","-0.103233495191746","-0.285616092805462","0.0791491024219705","5.38795793266703",0.264494279996594,"Atrophy","T1",0.573461049550137,NA,NA,NA,NA
"CT_comp1","qT1_median_WMH_occipital","-0.135327219488671","-0.326911124454062","0.0562566854767192","2.23445077197507",0.164424231879957,"Atrophy","T1",0.452628503489769,NA,NA,NA,NA
"CT_comp1","qT1_median_WMH_parietal","0.035906266574584","-0.141020590433417","0.212833123582585","7.49447245003234",0.688392798827137,"Atrophy","T1",0.846455386261724,NA,NA,NA,NA
"CT_comp1","qT1_median_WMH_temporal","-0.0833905092854014","-0.275302680855645","0.108521662284843","2.13025239266249",0.391131997728667,"Atrophy","T1",0.667413089455536,NA,NA,NA,NA
"CT_comp2","qT1_median_WMH","-0.0791504542010086","-0.260662274465048","0.102361366063031","5.29815774248777",0.389463045329846,"Atrophy","T1",0.667413089455536,NA,NA,NA,NA
"CT_comp2","qT1_median_WMH_frontal","-0.0550903213911813","-0.23707614565341","0.126895502871047","5.12362489983413",0.549881389617992,"Atrophy","T1",0.784868744728915,NA,NA,NA,NA
"CT_comp2","qT1_median_WMH_occipital","-0.0611077746134298","-0.252827263047685","0.130611713820825","1.82086891927904",0.529007179964022,"Atrophy","T1",0.770322490883717,NA,NA,NA,NA
